//X Y Z R G B Nx Ny Nz
58.34299850 -51.60475159 -0.52225000 14 112 255 0.000000 0.000000 0.000000
58.30599976 -51.69224930 -0.36449999 14 112 255 0.000000 0.000000 0.000000
58.40100098 -51.54150009 0.19850001 14 112 255 0.000000 0.000000 0.000000
58.37924957 -51.61225128 0.53275001 14 112 255 0.000000 0.000000 0.000000
58.36650085 -51.64374924 0.98299998 14 112 255 0.000000 0.000000 0.000000
58.40050125 -51.53200150 0.99349999 14 112 255 0.000000 0.000000 0.000000
58.39599991 -51.53900146 1.01374996 14 112 255 0.000000 0.000000 0.000000
58.40299988 -51.46374893 1.14450002 14 112 255 0.000000 0.000000 0.000000
58.39149857 -51.55424881 1.30675006 14 112 255 0.000000 0.000000 0.000000
58.41299820 -51.48450089 1.30499995 14 112 255 0.000000 0.000000 0.000000
58.40074921 -51.50400162 1.36874998 14 112 255 0.000000 0.000000 0.000000
58.40250015 -51.51124954 1.69825006 14 112 255 0.000000 0.000000 0.000000
58.40975189 -51.57825089 1.89725006 14 112 255 0.000000 0.000000 0.000000
58.39350128 -51.60274887 1.93400002 14 112 255 0.000000 0.000000 0.000000
58.40050125 -51.60350037 2.29049993 14 112 255 0.567003 0.819642 -0.081821
58.38150024 -51.61175156 2.75624990 14 112 255 0.567150 0.818255 -0.093803
58.40000153 -51.54674911 2.75825000 14 112 255 0.567150 0.818255 -0.093803
58.10324860 -51.18399811 4.09149981 12 114 255 0.574738 0.808179 -0.128540
58.09775162 -51.22275162 4.11800003 12 114 255 0.574738 0.808179 -0.128540
58.55374908 -51.61325073 4.27099991 15 112 255 0.562212 0.816019 -0.134282
58.52624893 -51.29550171 4.59049988 14 113 255 0.565831 0.812361 -0.141086
58.70000076 -51.29074860 5.08125019 14 112 255 0.559842 0.813637 -0.156756
58.72549820 -51.32925034 5.21124983 15 112 255 0.558883 0.813601 -0.160323
58.00799942 -50.90750122 4.68550014 11 115 255 0.579083 0.802379 -0.144398
58.02600098 -50.92100143 4.78275013 11 115 255 0.578231 0.802352 -0.147920
57.90599823 -50.79499817 4.85500002 10 116 255 0.581344 0.799535 -0.150940
57.90750122 -50.63499832 5.15000010 10 117 255 0.583590 0.796623 -0.157524
57.87099838 -50.87675095 5.04799986 10 116 255 0.580485 0.799480 -0.154496
61.36149979 -51.71075058 10.29424953 25 102 255 0.486849 0.821852 -0.295867
61.19124985 -51.69725037 10.24800014 24 102 255 0.490944 0.820331 -0.293311
61.29249954 -51.71699905 10.30175018 25 102 255 0.488105 0.820832 -0.296629
57.90325165 -53.82574844 8.62475014 17 109 255 0.535217 0.812851 -0.229819
58.01874924 -53.68624878 8.69600010 17 109 255 0.536177 0.811218 -0.233322
57.58649826 -54.02425003 8.38974953 17 110 255 0.540349 0.811293 -0.223221
57.76725006 -53.90999985 8.49400043 17 109 255 0.537790 0.812078 -0.226519
57.70774841 -53.88700104 8.48550034 17 110 255 0.539975 0.810732 -0.226143
57.63650131 -53.88349915 8.48925018 17 110 255 0.541324 0.809673 -0.226709
57.64474869 -53.69350052 8.77200031 16 110 255 0.541907 0.807458 -0.233128
57.79750061 -53.73199844 8.95600033 17 110 255 0.536736 0.808971 -0.239752
57.59925079 -53.69049835 8.89099979 16 110 255 0.542866 0.805792 -0.236634
57.81700134 -53.60025024 9.14900017 17 110 255 0.539026 0.806209 -0.243882
57.37549973 -53.88449860 9.23950005 16 111 255 0.542578 0.803762 -0.244082
57.46849823 -53.85774994 9.29475021 16 111 255 0.542578 0.803762 -0.244082
57.83124924 -53.46924973 9.09325027 16 110 255 0.539026 0.806209 -0.243882
57.71875000 -53.48225021 9.07050037 16 111 255 0.541224 0.804858 -0.243473
57.69850159 -53.40700150 9.11725044 16 111 255 0.542578 0.803762 -0.244082
57.81700134 -53.45674896 9.24575043 16 110 255 0.539965 0.804501 -0.247419
57.29949951 -53.96500015 9.26799965 16 111 255 0.542578 0.803762 -0.244082
57.50674820 -53.99700165 9.37049961 16 110 255 0.538615 0.805595 -0.246801
59.19025040 -51.62300110 7.90675020 17 110 255 0.540944 0.809104 -0.229631
59.16725159 -51.61949921 7.88649988 17 110 255 0.541324 0.809673 -0.226709
59.25524902 -51.63425064 8.02700043 17 109 255 0.538373 0.809874 -0.232935
59.20700073 -51.66699982 7.95699978 17 110 255 0.538758 0.810453 -0.230014
59.30099869 -51.60549927 8.09025002 17 109 255 0.536177 0.811218 -0.233322
59.30950165 -51.59349823 8.10700035 17 109 255 0.536177 0.811218 -0.233322
59.10625076 -51.42599869 7.58424997 16 110 255 0.545056 0.809140 -0.219558
59.10449982 -51.39350128 7.63800001 16 111 255 0.546041 0.807525 -0.223031
59.11975098 -51.51575089 7.69624996 16 110 255 0.542523 0.809942 -0.222849
58.86449814 -51.19874954 8.16300011 15 112 255 0.549926 0.800879 -0.237011
57.60250092 -51.34925079 8.14750004 10 116 255 0.570424 0.788025 -0.231589
57.61449814 -49.20375061 7.56799984 5 122 255 0.599590 0.767787 -0.225820
60.24874878 -51.23675156 9.19174957 20 107 255 0.519065 0.812111 -0.266547
60.28075027 -51.18799973 9.19925022 20 107 255 0.519065 0.812111 -0.266547
59.63899994 -51.63999939 8.79850006 18 108 255 0.527547 0.810772 -0.253658
59.73749924 -51.70249939 8.85474968 19 108 255 0.523968 0.813160 -0.253432
59.71099854 -51.66875076 8.85025024 19 108 255 0.526218 0.811835 -0.253019
59.71749878 -51.69850159 8.92424965 19 108 255 0.523553 0.812516 -0.256339
59.70000076 -51.83100128 8.97200012 19 107 255 0.523553 0.812516 -0.256339
59.67200089 -51.80749893 8.99100018 19 108 255 0.524877 0.811457 -0.256987
59.72100067 -52.01824951 9.28499985 20 107 255 0.521767 0.811464 -0.263220
59.71524811 -51.39400101 8.89900017 18 108 255 0.528459 0.809056 -0.257214
61.13774872 -51.71849823 10.19649982 24 102 255 0.493319 0.819066 -0.292859
61.08100128 -51.70524979 10.24324989 24 103 255 0.493319 0.819066 -0.292859
60.18750000 -51.49599838 9.92549992 20 107 255 0.516192 0.808021 -0.283984
60.19575119 -51.52249908 9.93624973 20 106 255 0.513885 0.809329 -0.284444
60.29999924 -51.40050125 10.03250027 20 106 255 0.513424 0.808603 -0.287329
60.65299988 -51.54100037 10.09549999 22 105 255 0.503849 0.814634 -0.287241
60.53974915 -51.51050186 10.08724976 21 105 255 0.507478 0.812280 -0.287519
60.46649933 -51.52099991 10.09274960 21 105 255 0.507478 0.812280 -0.287519
59.57149887 -52.84574890 9.79125023 21 106 255 0.512750 0.815102 -0.269623
59.71149826 -52.18550110 9.50224972 20 107 255 0.519065 0.812111 -0.266547
59.65525055 -52.60124969 9.69099998 21 106 255 0.512750 0.815102 -0.269623
59.67525101 -52.42124939 9.59599972 20 106 255 0.516782 0.813424 -0.266978
59.77000046 -52.68524933 10.06200027 21 105 255 0.508561 0.815263 -0.276970
59.83449936 -52.80825043 10.19925022 22 105 255 0.505793 0.815846 -0.280300
59.81874847 -52.69025040 10.14799976 21 105 255 0.508118 0.814553 -0.279856
59.84775162 -52.82649994 10.21374989 22 105 255 0.505793 0.815846 -0.280300
59.92300034 -52.70949936 10.28250027 22 105 255 0.505347 0.815127 -0.283182
59.78224945 -52.70674896 10.08650017 21 105 255 0.508561 0.815263 -0.276970
59.78850174 -52.73649979 10.12374973 21 105 255 0.508118 0.814553 -0.279856
59.79774857 -52.68349838 10.11849976 21 105 255 0.508118 0.814553 -0.279856
59.69749832 -52.61800003 10.00275040 21 106 255 0.510876 0.813964 -0.276529
59.74425125 -52.58475113 10.03975010 21 106 255 0.510876 0.813964 -0.276529
59.79824829 -52.42174911 10.02499962 21 106 255 0.512178 0.812906 -0.277234
59.69675064 -52.40024948 9.90425014 20 106 255 0.514926 0.812300 -0.273897
59.80599976 -52.41049957 10.04024982 21 106 255 0.511731 0.812197 -0.280122
59.80924988 -52.40874863 10.12825012 21 106 255 0.511731 0.812197 -0.280122
59.71924973 -51.89524841 9.64949989 19 107 255 0.521263 0.809289 -0.270806
60.00775146 -51.42250061 9.66100025 19 107 255 0.519402 0.808133 -0.277747
60.14274979 -51.42575073 9.82374954 20 107 255 0.516650 0.808738 -0.281095
60.12825012 -51.34450150 9.76774979 19 107 255 0.518947 0.807425 -0.280639
60.12749863 -51.41175079 9.79950047 20 107 255 0.516650 0.808738 -0.281095
59.97549820 -51.29949951 9.72550011 19 108 255 0.523009 0.805717 -0.277996
59.79925156 -51.65224838 9.98575020 19 108 255 0.520263 0.806330 -0.281351
59.97800064 -51.51525116 10.07400036 19 107 255 0.517504 0.806928 -0.284706
59.95674896 -51.48175049 10.08549976 19 107 255 0.517504 0.806928 -0.284706
60.08675003 -51.27550125 9.90900040 19 107 255 0.519801 0.805614 -0.284242
59.88899994 -51.54700089 10.05325031 19 108 255 0.519801 0.805614 -0.284242
59.98450089 -51.50674820 10.11550045 19 107 255 0.517038 0.806202 -0.287593
59.99850082 -51.38375092 10.15874958 19 108 255 0.518351 0.805098 -0.288323
59.75975037 -51.27899933 10.28800011 18 109 255 0.525101 0.799479 -0.291723
60.31750107 -51.16474915 9.27400017 20 107 255 0.517661 0.811680 -0.270560
60.62250137 -50.72574997 10.08675003 20 107 255 0.515092 0.804930 -0.294563
60.61949921 -50.70100021 10.10999966 20 107 255 0.515092 0.804930 -0.294563
60.67425156 -50.58150101 10.10974979 20 107 255 0.515092 0.804930 -0.294563
60.37924957 -49.65250015 10.16574955 16 110 255 0.531715 0.792017 -0.299982
60.20524979 -51.17100143 10.19775009 19 107 255 0.517878 0.804363 -0.291208
60.29249954 -49.31475067 10.29924965 15 112 255 0.535634 0.786763 -0.306758
60.24475098 -49.25574875 10.29199982 14 112 255 0.536976 0.785547 -0.307526
60.26050186 -49.26900101 10.31175041 15 112 255 0.536976 0.785547 -0.307526
60.18375015 -49.19124985 10.29224968 14 112 255 0.539238 0.784202 -0.307000
58.38999939 -51.63774872 8.82050037 14 113 255 0.550615 0.797066 -0.248011
58.41075134 -51.60675049 8.79049969 14 113 255 0.550615 0.797066 -0.248011
58.49050140 -51.98225021 9.27099991 15 111 255 0.542748 0.799262 -0.258079
57.21625137 -52.09949875 8.77474976 11 116 255 0.566345 0.787891 -0.241828
57.05749893 -52.09725189 9.06550026 10 116 255 0.566870 0.785497 -0.248298
57.79325104 -50.97724915 8.56550026 10 116 255 0.569854 0.785306 -0.241993
57.72100067 -51.03850174 8.48400021 10 117 255 0.571957 0.783909 -0.241562
57.79899979 -51.19850159 8.70825005 11 116 255 0.567307 0.786104 -0.245364
58.24274826 -52.21649933 9.73525047 15 112 255 0.544118 0.795008 -0.268139
58.11624908 -51.89775085 9.99699974 13 113 255 0.549469 0.788779 -0.275522
58.11774826 -51.89649963 10.01949978 13 113 255 0.549469 0.788779 -0.275522
57.57925034 -52.58549881 9.74899960 13 113 255 0.550786 0.792441 -0.262055
57.14574814 -52.50524902 9.51200008 12 115 255 0.561720 0.787034 -0.255043
57.13249969 -52.48725128 9.52400017 12 115 255 0.561720 0.787034 -0.255043
57.20800018 -52.42375183 9.63574982 12 115 255 0.560504 0.786590 -0.259057
57.15024948 -52.50299835 9.61375046 12 115 255 0.560504 0.786590 -0.259057
57.13850021 -52.48199844 9.61100006 12 115 255 0.560504 0.786590 -0.259057
57.30675125 -52.30799866 9.45324993 12 115 255 0.559573 0.788418 -0.255491
57.31700134 -52.29299927 9.42700005 12 115 255 0.559573 0.788418 -0.255491
57.22275162 -52.36149979 9.52474976 12 115 255 0.560504 0.786590 -0.259057
57.17150116 -52.16149902 9.55924988 11 116 255 0.564040 0.783999 -0.259238
57.08724976 -52.30400085 9.51749992 11 116 255 0.563106 0.785839 -0.255672
57.08950043 -52.27225113 9.50924969 11 116 255 0.563106 0.785839 -0.255672
57.09775162 -52.18799973 9.50574970 11 116 255 0.566634 0.783242 -0.255848
57.04899979 -51.91825104 9.43750000 10 117 255 0.570155 0.780626 -0.256020
57.17200089 -52.08824921 9.56250000 11 116 255 0.564040 0.783999 -0.259238
57.05625153 -51.97949982 9.53824997 10 117 255 0.567569 0.781390 -0.259415
57.28850174 -52.27425003 9.62524986 12 115 255 0.560504 0.786590 -0.259057
57.32474899 -52.22425079 9.62924957 12 115 255 0.560046 0.785947 -0.261982
57.10950089 -52.24924850 9.62899971 11 116 255 0.564040 0.783999 -0.259238
57.11650085 -52.16825104 9.67074966 11 116 255 0.563578 0.783358 -0.262166
57.26350021 -52.31399918 9.76875019 12 115 255 0.561430 0.784743 -0.262630
57.05924988 -52.28599930 9.74800014 11 116 255 0.563578 0.783358 -0.262166
57.23274994 -52.07975006 9.61975002 11 116 255 0.563578 0.783358 -0.262166
57.16524887 -52.09925079 9.60674953 11 116 255 0.564040 0.783999 -0.259238
57.92575073 -52.30524826 9.89799976 14 113 255 0.547680 0.792488 -0.268347
57.93099976 -52.30274963 10.02775002 14 113 255 0.548577 0.790643 -0.271931
57.68325043 -52.24375153 9.93900013 13 114 255 0.552607 0.788763 -0.269219
57.53499985 -52.38650131 9.94849968 13 114 255 0.554788 0.787390 -0.268750
57.47174835 -52.50749969 10.03699970 13 114 255 0.552607 0.788763 -0.269219
57.47225189 -52.47824860 10.03925037 13 114 255 0.552607 0.788763 -0.269219
57.40124893 -52.50925064 10.13749981 12 114 255 0.553507 0.786895 -0.272811
57.34474945 -52.52524948 10.20625019 12 114 255 0.555689 0.785521 -0.272335
57.22600174 -52.02624893 9.88224983 11 116 255 0.562348 0.782877 -0.266210
57.12450027 -52.13850021 9.96100044 11 116 255 0.563260 0.780991 -0.269797
57.17324829 -51.93750000 10.02799988 10 116 255 0.565409 0.779603 -0.269317
58.01774979 -51.89075089 9.49250031 13 113 255 0.552966 0.791071 -0.261602
57.59624863 -51.93849945 9.37349987 12 115 255 0.559122 0.787783 -0.258418
57.20550156 -51.68550110 9.80099964 10 117 255 0.568024 0.778869 -0.265917
57.34075165 -51.04349899 9.71000004 9 118 255 0.572459 0.774318 -0.269671
57.29600143 -51.13475037 9.75475025 9 118 255 0.572459 0.774318 -0.269671
57.19350052 -50.88449860 9.74499989 8 119 255 0.577379 0.770366 -0.270498
57.93424988 -51.89625168 10.09449959 13 114 255 0.550836 0.787585 -0.276207
57.39474869 -51.76725006 9.91425037 11 116 255 0.563260 0.780991 -0.269797
57.10274887 -51.82725143 9.87100029 10 117 255 0.569418 0.777627 -0.266570
57.29674911 -51.90525055 10.03125000 11 116 255 0.562779 0.780323 -0.272719
57.30625153 -51.85625076 10.00825024 11 116 255 0.562779 0.780323 -0.272719
57.22449875 -51.86774826 10.02725029 10 116 255 0.564166 0.779086 -0.273391
57.34474945 -51.17124939 9.88724995 9 118 255 0.569844 0.775051 -0.273083
57.35824966 -51.09375000 9.89449978 9 118 255 0.571240 0.773786 -0.273752
57.26525116 -50.92575073 9.90775013 8 119 255 0.574768 0.771107 -0.273925
58.80950165 -50.68949890 9.16975021 13 114 255 0.554339 0.789894 -0.262251
58.82025146 -50.71675110 9.34549999 13 113 255 0.551236 0.789949 -0.268551
58.81399918 -50.68949890 9.33425045 13 114 255 0.551236 0.789949 -0.268551
58.34099960 -50.88774872 8.95049953 12 115 255 0.559573 0.788418 -0.255491
57.18125153 -50.53224945 9.28324986 7 120 255 0.583701 0.769352 -0.259597
58.83900070 -50.69400024 9.44299984 13 113 255 0.552607 0.788763 -0.269219
58.84175110 -50.72650146 9.51350021 13 113 255 0.549943 0.789460 -0.272608
58.83724976 -50.69950104 9.52299976 13 113 255 0.552136 0.788091 -0.272135
58.84199905 -50.69649887 9.62300014 13 113 255 0.549469 0.788779 -0.275522
58.47874832 -49.78400040 9.98700047 9 117 255 0.566325 0.772550 -0.287128
58.53200150 -49.80699921 10.02324963 9 117 255 0.564164 0.773938 -0.287644
57.33499908 -50.62675095 9.46825027 7 119 255 0.578566 0.770896 -0.266424
57.19424820 -50.45425034 9.37699986 7 120 255 0.584633 0.767430 -0.263164
57.23875046 -50.67124939 9.89649963 7 119 255 0.578289 0.768411 -0.274093
57.20050049 -50.68574905 9.90625000 7 119 255 0.578289 0.768411 -0.274093
61.89324951 -54.13624954 12.52149963 32 94 255 0.444993 0.831807 -0.331779
61.62950134 -53.60725021 12.41724968 30 96 255 0.454869 0.826319 -0.332101
61.65449905 -53.56425095 12.44299984 30 96 255 0.456054 0.825316 -0.332967
61.63124847 -53.56650162 12.54349995 30 97 255 0.455574 0.824446 -0.335769
61.59975052 -53.62099838 12.49825001 30 97 255 0.455574 0.824446 -0.335769
61.58549881 -53.60499954 12.54325008 30 97 255 0.455574 0.824446 -0.335769
61.57275009 -53.59349823 12.52824974 30 97 255 0.455574 0.824446 -0.335769
61.51750183 -53.46175003 12.57499981 29 97 255 0.456760 0.823433 -0.336643
61.11074829 -53.54850006 12.60949993 28 99 255 0.464141 0.818979 -0.337413
61.15499878 -53.51074982 12.58325005 28 99 255 0.462939 0.820018 -0.336539
61.48225021 -53.60074997 12.64200020 29 97 255 0.456760 0.823433 -0.336643
61.82899857 -51.91099930 10.45275021 27 99 255 0.474289 0.828049 -0.298974
61.69324875 -51.81050110 10.37950039 26 100 255 0.480357 0.824587 -0.298854
61.20674896 -53.19049835 11.83749962 28 99 255 0.467878 0.823906 -0.319795
61.70000076 -52.80849838 12.22200012 29 98 255 0.463430 0.820887 -0.333733
61.69699860 -52.81425095 12.24300003 29 98 255 0.462939 0.820018 -0.336539
61.70600128 -52.79949951 12.25625038 29 98 255 0.462939 0.820018 -0.336539
61.68474960 -52.80825043 12.34650040 28 98 255 0.460451 0.821216 -0.337031
61.68975067 -52.71775055 12.29850006 28 98 255 0.462939 0.820018 -0.336539
61.79724884 -52.46049881 12.29275036 28 98 255 0.463643 0.818100 -0.340216
61.85224915 -52.47624969 12.31725025 28 98 255 0.461153 0.819299 -0.340714
61.79949951 -52.45849991 12.33374977 28 98 255 0.463643 0.818100 -0.340216
61.36050034 -53.28850174 12.25374985 28 98 255 0.462712 0.822775 -0.330058
61.36375046 -53.28675079 12.33475018 28 98 255 0.462229 0.821915 -0.332868
61.12324905 -53.04499817 12.20075035 27 100 255 0.470081 0.818289 -0.330798
61.17074966 -52.96424866 12.21549988 27 100 255 0.470081 0.818289 -0.330798
61.45925140 -52.53125000 11.98674965 27 99 255 0.470081 0.818289 -0.330798
61.50199890 -52.43199921 12.10375023 27 100 255 0.469587 0.817429 -0.333612
61.50225067 -52.39450073 12.10925007 27 100 255 0.470803 0.816376 -0.334476
61.44449997 -52.38174820 12.09700012 27 100 255 0.470803 0.816376 -0.334476
61.45349884 -52.54800034 12.14249992 27 99 255 0.469587 0.817429 -0.333612
61.39899826 -52.53125000 12.12775040 27 100 255 0.470803 0.816376 -0.334476
61.50075150 -52.59199905 12.36400032 27 99 255 0.467830 0.816721 -0.337789
61.36949921 -52.43949890 12.20400047 26 100 255 0.470803 0.816376 -0.334476
61.31774902 -50.57749939 10.79950047 22 104 255 0.498092 0.808015 -0.314667
61.70000076 -51.11650085 11.31824970 25 102 255 0.483325 0.812936 -0.324857
61.31700134 -50.65975189 11.05000019 22 104 255 0.495977 0.806557 -0.321672
61.31999969 -50.68750000 11.10649967 22 104 255 0.495977 0.806557 -0.321672
61.45800018 -50.50299835 11.07275009 22 104 255 0.495977 0.806557 -0.321672
61.37474823 -50.39925003 11.08024979 22 105 255 0.497247 0.805445 -0.322496
61.60575104 -50.44300079 11.28824997 23 104 255 0.491419 0.806308 -0.329203
61.60100174 -50.42449951 11.36999989 23 104 255 0.490902 0.805461 -0.332034
61.30075073 -50.71900177 11.14249992 22 104 255 0.495977 0.806557 -0.321672
61.51200104 -49.99250031 11.36400032 21 105 255 0.499506 0.799529 -0.333536
61.79550171 -51.11225128 11.51099968 25 101 255 0.479890 0.812487 -0.331013
61.56399918 -51.10874939 11.46125031 24 102 255 0.484069 0.811014 -0.328532
61.60800171 -51.10499954 11.51749992 24 102 255 0.484069 0.811014 -0.328532
61.57699966 -51.11999893 11.57900047 24 102 255 0.483563 0.810166 -0.331359
61.77325058 -50.99900055 11.39400005 25 102 255 0.482825 0.812096 -0.327688
61.30324936 -50.80149841 11.37975025 22 104 255 0.493826 0.805047 -0.328688
61.28900146 -50.82675171 11.43474960 22 104 255 0.493826 0.805047 -0.328688
61.51250076 -50.99499893 11.72924995 24 103 255 0.485539 0.807109 -0.335897
61.65700150 -50.44075012 11.48624992 23 104 255 0.491638 0.803485 -0.335714
61.66175079 -50.43849945 11.60575008 23 104 255 0.489219 0.804741 -0.336238
61.72750092 -50.47200012 11.80325031 23 103 255 0.485736 0.804251 -0.342404
61.88275146 -50.86125183 12.37874985 25 102 255 0.478017 0.804156 -0.353317
61.88674927 -50.61975098 12.38074970 24 102 255 0.478703 0.802107 -0.357026
61.38600159 -50.86299896 11.94400024 23 104 255 0.489946 0.802746 -0.339930
61.59199905 -50.85374832 12.30150032 24 103 255 0.483469 0.802590 -0.349438
61.75225067 -50.50624847 11.89274979 23 103 255 0.486983 0.803122 -0.343283
61.75249863 -50.50749969 11.92899990 23 103 255 0.486447 0.802239 -0.346095
61.74300003 -50.52700043 12.02425003 23 103 255 0.484006 0.803483 -0.346632
61.40325165 -50.79949951 11.98700047 23 104 255 0.489413 0.801872 -0.342748
61.38925171 -50.65774918 12.11124992 22 104 255 0.490126 0.799847 -0.346441
61.70399857 -50.80899811 12.26224995 24 103 255 0.481018 0.803827 -0.349976
61.81299973 -50.74124908 12.38825035 24 102 255 0.480478 0.802926 -0.352776
61.77724838 -50.61949921 12.34875011 24 103 255 0.481712 0.801787 -0.353682
61.56724930 -50.79225159 12.32124996 23 103 255 0.484709 0.801450 -0.350335
61.62324905 -50.59949875 12.38924980 23 103 255 0.485406 0.799397 -0.354042
61.57749939 -50.60900116 12.39350033 23 104 255 0.485406 0.799397 -0.354042
61.80575180 -50.57500076 12.38500023 24 103 255 0.481165 0.800877 -0.356478
61.76074982 -50.34149933 12.39000034 23 103 255 0.484853 0.798488 -0.356839
61.46125031 -50.59275055 12.39599991 22 104 255 0.487849 0.798153 -0.353491
61.52650070 -50.37725067 12.25650024 22 104 255 0.489097 0.796987 -0.354395
61.41075134 -50.52524948 12.17599964 22 104 255 0.490832 0.797802 -0.350137
61.40950012 -50.49100113 12.18424988 22 104 255 0.490832 0.797802 -0.350137
61.39400101 -50.45124817 12.18175030 22 105 255 0.492086 0.796635 -0.351032
61.41249847 -50.42375183 12.22749996 22 105 255 0.492086 0.796635 -0.351032
61.41699982 -50.38100052 12.20825005 22 105 255 0.492086 0.796635 -0.351032
61.39950180 -50.34400177 12.20324993 22 105 255 0.492086 0.796635 -0.351032
61.40650177 -50.29550171 12.24899960 22 105 255 0.492086 0.796635 -0.351032
61.49449921 -50.46324921 12.37749958 22 104 255 0.489097 0.796987 -0.354395
61.51050186 -50.37200165 12.31000042 22 104 255 0.489097 0.796987 -0.354395
61.48324966 -50.38150024 12.36575031 22 104 255 0.489097 0.796987 -0.354395
61.63375092 -49.83850098 11.39575005 21 105 255 0.496573 0.799945 -0.336903
61.73374939 -50.27899933 12.24650002 23 104 255 0.487849 0.798153 -0.353491
61.66125107 -50.29700089 12.24874973 23 104 255 0.487849 0.798153 -0.353491
61.81174850 -50.29299927 12.34049988 23 103 255 0.484853 0.798488 -0.356839
61.71075058 -50.31700134 12.28324986 23 104 255 0.485406 0.799397 -0.354042
61.40174866 -50.17625046 12.24899960 21 105 255 0.495211 0.793299 -0.354180
61.39125061 -50.09249878 12.26875019 21 106 255 0.495211 0.793299 -0.354180
61.58924866 -50.24950027 12.37874985 22 104 255 0.488539 0.796079 -0.357194
61.37174988 -50.19475174 12.40174961 21 105 255 0.495904 0.791200 -0.357886
61.40274811 -50.07524872 12.28349972 21 106 255 0.496472 0.792106 -0.355082
61.38925171 -50.09799957 12.31550026 21 106 255 0.496472 0.792106 -0.355082
61.71200180 -53.11550140 12.50150013 29 97 255 0.456273 0.822554 -0.339442
61.59700012 -53.12324905 12.57649994 29 98 255 0.459958 0.820337 -0.339831
61.79650116 -53.20875168 12.80624962 30 97 255 0.453962 0.820928 -0.346403
61.70899963 -52.84450150 12.37625027 29 98 255 0.460451 0.821216 -0.337031
61.63824844 -52.78675079 12.53374958 28 98 255 0.461153 0.819299 -0.340714
61.66350174 -52.74150085 12.49600029 28 98 255 0.461153 0.819299 -0.340714
61.38000107 -53.30424881 12.42175007 28 98 255 0.463430 0.820887 -0.333733
61.36524963 -53.28675079 12.40474987 28 98 255 0.463430 0.820887 -0.333733
61.45875168 -53.24399948 12.53024960 29 98 255 0.460451 0.821216 -0.337031
61.25175095 -53.17974854 12.39949989 28 99 255 0.467117 0.818642 -0.334107
61.16799927 -53.13349915 12.48725033 27 99 255 0.466621 0.817773 -0.336916
61.21950150 -53.24449921 12.59700012 28 99 255 0.466621 0.817773 -0.336916
61.24425125 -53.15599823 12.51500034 28 99 255 0.466621 0.817773 -0.336916
61.23249817 -53.09925079 12.44775009 27 99 255 0.466621 0.817773 -0.336916
61.30575180 -52.93099976 12.46350002 27 99 255 0.467830 0.816721 -0.337789
61.23199844 -52.90950012 12.46899986 27 100 255 0.470302 0.815508 -0.337288
61.11674881 -52.87974930 12.47675037 26 100 255 0.471519 0.814443 -0.338160
61.28324890 -53.05699921 12.56949997 27 99 255 0.467328 0.815843 -0.340595
61.23324966 -52.98500061 12.57450008 27 99 255 0.467328 0.815843 -0.340595
61.45624924 -53.22399902 12.71100044 28 98 255 0.461153 0.819299 -0.340714
61.20574951 -53.19400024 12.64575005 27 99 255 0.467328 0.815843 -0.340595
61.28900146 -53.29024887 12.84475040 28 99 255 0.461850 0.817363 -0.344403
61.56750107 -52.63600159 12.41024971 28 99 255 0.464846 0.817050 -0.341098
61.49525070 -52.72000122 12.42450047 28 99 255 0.467328 0.815843 -0.340595
61.53224945 -52.77799988 12.60324955 28 99 255 0.464341 0.816163 -0.343898
61.60924911 -52.75825119 12.60074997 28 98 255 0.461850 0.817363 -0.344403
61.57949829 -52.69599915 12.60725021 28 99 255 0.464341 0.816163 -0.343898
61.47349930 -52.57649994 12.62374973 27 99 255 0.468028 0.813893 -0.344278
61.30424881 -52.85449982 12.36925030 27 99 255 0.467830 0.816721 -0.337789
61.33449936 -52.65299988 12.39249992 27 100 255 0.470302 0.815508 -0.337288
61.27849960 -52.56549835 12.48575020 26 100 255 0.471012 0.813566 -0.340968
61.35324860 -52.59500122 12.50975037 27 100 255 0.468538 0.814780 -0.341477
61.49475098 -52.81250000 12.66349983 28 99 255 0.464341 0.816163 -0.343898
61.45925140 -52.72174835 12.70575047 27 99 255 0.465545 0.815100 -0.344789
61.51050186 -52.63375092 12.70724964 27 99 255 0.465545 0.815100 -0.344789
61.46575165 -52.63325119 12.71150017 27 99 255 0.465545 0.815100 -0.344789
61.34099960 -52.76250076 12.63525009 27 99 255 0.468028 0.813893 -0.344278
61.18424988 -52.77299881 12.64375019 26 100 255 0.472229 0.812489 -0.341850
61.29875183 -52.58174896 12.71374989 26 100 255 0.469239 0.812818 -0.345169
61.30199814 -52.57699966 12.73324966 26 100 255 0.469239 0.812818 -0.345169
61.21725082 -52.52249908 12.65174961 26 100 255 0.471714 0.811603 -0.344653
61.17300034 -52.56525040 12.65674973 26 101 255 0.471714 0.811603 -0.344653
61.18225098 -52.58475113 12.72449970 26 100 255 0.472933 0.810515 -0.345544
61.26324844 -53.33724976 12.88899994 28 99 255 0.461850 0.817363 -0.344403
61.73825073 -51.93574905 13.26949978 27 100 255 0.464696 0.806430 -0.365688
61.50624847 -51.95050049 13.18350029 26 101 255 0.471434 0.803835 -0.362765
61.47150040 -51.94300079 13.18299961 26 101 255 0.471434 0.803835 -0.362765
61.26224899 -51.92475128 13.20899963 25 102 255 0.475131 0.801483 -0.363147
61.70249939 -52.50474930 13.76650047 28 99 255 0.458579 0.806908 -0.372296
